"Time","64 sinus 2","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","51 CoM peak","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.489,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.467926,104.462914,111.988091,110.207413,6.042466,15.546432,5.611721,18.365934,6.427707,15.527463,0,5.513698,11.715738,7.246590,14.312460,8.811699,15.747831,8.772081,11.624374,9.200891,11.349032,9.834923,11.567688,9.686878,12.955667,10.852073,13.549011,10.736112,14.360904,0,-0.01855,0.00482,-0.01979,-0.01345,0.00930,-0.01232,0.00391,0.00045,0.00014,0.11935,3.27700
1.490,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.053734,105.218086,112.517517,110.874313,6.061137,15.553726,5.613450,18.359877,6.429829,15.526419,0,5.508741,11.710212,7.241880,14.301020,8.809361,15.761471,8.774211,11.612512,9.203853,11.338248,9.835500,11.565999,9.683727,12.953273,10.842903,13.554524,10.728385,14.367290,0,-0.01866,0.00523,-0.02070,-0.01354,0.00884,-0.01519,0.00486,0.00277,0.00029,0.10823,3.27723
1.491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.671242,105.965889,113.086143,111.534019,6.077977,15.561368,5.615585,18.353140,6.433008,15.526698,0,5.504300,11.704187,7.236523,14.289135,8.806188,15.775274,8.776433,11.600704,9.207473,11.327716,9.836052,11.564233,9.681333,12.950799,10.833965,13.560451,10.720919,14.374001,0,-0.01854,0.00502,-0.02004,-0.01475,0.01080,-0.01312,0.00515,0.00483,0.00013,0.08978,3.27746
1.492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.516891,106.660591,113.936981,112.141960,6.081641,15.571522,5.620638,18.341503,6.443787,15.536511,0,5.503569,11.694589,7.226502,14.274057,8.796987,15.790252,8.779315,11.589293,9.215837,11.319002,9.836432,11.561909,9.684383,12.947751,10.826702,13.569343,10.715333,14.383037,0,-0.01971,0.00382,-0.02004,-0.01967,0.00320,-0.01147,0.00562,0.00019,-0.00015,0.07305,3.27769
1.493,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.362534,107.355293,114.787811,112.749893,6.085304,15.581675,5.625691,18.329868,6.454567,15.546325,0,5.502839,11.684989,7.216481,14.258981,8.787785,15.805230,8.782198,11.577880,9.224200,11.310287,9.836810,11.559585,9.687434,12.944704,10.819439,13.578235,10.709746,14.392073,0,-0.01812,0.00417,-0.02047,-0.01271,0.01327,-0.01332,0.00567,0.00378,0.00000,0.11766,3.27790
1.494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.208183,108.050003,115.638641,113.357834,6.088968,15.591828,5.630744,18.318232,6.465346,15.556138,0,5.502108,11.675390,7.206460,14.243903,8.778584,15.820208,8.785080,11.566468,9.232565,11.301574,9.837189,11.557261,9.690485,12.941656,10.812176,13.587127,10.704160,14.401109,0,-0.01870,0.00423,-0.01997,-0.01401,0.00759,-0.01292,0.00502,0.00288,-0.00014,0.11596,3.27798
1.495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.106857,108.711380,116.477722,113.947678,6.091938,15.602352,5.634984,18.305874,6.475025,15.567155,0,5.501024,11.665715,7.197186,14.228691,8.765166,15.910580,8.787763,11.555169,9.240039,11.292964,9.837461,11.554679,9.693611,12.938408,10.805556,13.596332,10.698492,14.410039,0,-0.01956,0.00340,-0.02161,-0.01425,0.00935,-0.01191,0.00609,0.00245,0.00015,0.08744,3.27793
1.496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.387161,109.132904,117.232224,114.407288,6.089924,15.615542,5.633363,18.288321,6.476779,15.586835,0,5.497396,11.655499,7.193291,14.212506,8.721409,16.543547,8.789007,11.544686,9.241107,11.285109,9.836967,11.550240,9.697279,12.933722,10.803571,13.607791,10.692238,14.418203,0,-0.02419,0.00392,-0.02122,-0.01494,0.00767,-0.01493,0.00529,0.00258,-0.00015,0.08609,3.27694
1.497,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.667465,109.554428,117.986725,114.866898,6.087911,15.628733,5.631743,18.270767,6.478533,15.606515,0,5.493768,11.645284,7.189395,14.196322,8.677651,17.176514,8.790252,11.534204,9.242175,11.277253,9.836474,11.545800,9.700948,12.929035,10.801584,13.619250,10.685983,14.426369,0,-0.04770,0.00442,-0.02157,-0.01196,0.00507,-0.01327,0.00449,0.00335,0.00000,0.09461,3.27612
1.498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.947762,109.975952,118.741226,115.326508,6.085896,15.641923,5.630124,18.253214,6.480287,15.626195,0,5.490140,11.635068,7.185500,14.180139,8.633894,17.809481,8.791496,11.523721,9.243243,11.269397,9.835980,11.541360,9.704616,12.924349,10.799599,13.630710,10.679729,14.434533,0,-0.00951,0.00371,-0.02029,-0.01480,0.01175,-0.01128,0.00522,0.00375,0.00029,0.10384,3.27666
1.499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.232658,110.401680,119.470001,115.794624,6.085381,15.654903,5.628956,18.236595,6.484611,15.646208,0,5.486864,11.625093,7.181893,14.164888,8.595592,18.363905,8.792604,11.512494,9.244697,11.261477,9.835569,11.536769,9.707773,12.919652,10.796787,13.641633,10.673001,14.442372,0,-0.01992,0.00350,-0.01984,-0.01354,0.00795,-0.01320,0.00685,0.00468,0.00000,0.11335,3.27713
1.500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.550598,110.857628,120.013649,116.323898,6.095648,15.666371,5.631044,18.226696,6.507431,15.668619,0,5.486115,11.616853,7.180370,14.156360,8.596550,18.353079,8.792727,11.495911,9.248921,11.253089,9.835752,11.531090,9.707259,12.914883,10.788031,13.648696,10.662870,14.447865,0,-0.01780,0.00352,-0.01992,-0.01351,0.00834,-0.01241,0.00616,0.00179,0.00000,0.09657,3.27713
1.501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.868538,111.313576,120.557289,116.853180,6.105914,15.677840,5.633132,18.216797,6.530251,15.691031,0,5.485367,11.608611,7.178846,14.147831,8.597507,18.342253,8.792849,11.479327,9.253145,11.244702,9.835936,11.525411,9.706745,12.910112,10.779274,13.655760,10.652739,14.453358,0,-0.01855,0.00219,-0.02077,-0.01353,0.01014,-0.01194,0.00404,0.00458,-0.00014,0.06817,3.27714
1.502,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.186478,111.769531,121.100937,117.382462,6.116181,15.689308,5.635221,18.206898,6.553071,15.713442,0,5.484618,11.600370,7.177322,14.139303,8.598465,18.331427,8.792971,11.462744,9.257370,11.236315,9.836119,11.519732,9.706231,12.905343,10.770517,13.662824,10.642608,14.458850,0,-0.01975,0.00458,-0.02015,-0.01442,0.00934,-0.01914,0.00391,0.00197,0.00015,0.12121,3.27722
1.503,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.457199,112.254311,121.650490,117.923454,6.126568,15.700360,5.637210,18.196703,6.596537,15.805369,0,5.484002,11.591655,7.175762,14.130486,8.598813,18.320171,8.793593,11.447077,9.262550,11.228202,9.836404,11.514300,9.705616,12.900883,10.761637,13.669968,10.632490,14.464469,0,-0.01941,0.00544,-0.01959,-0.01400,0.00591,-0.01465,0.00366,0.00289,0.00016,0.11608,3.27729
1.504,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.388138,112.946594,122.242546,118.548744,6.137820,15.708424,5.638488,18.184389,6.788594,16.397585,0,5.484337,11.579524,7.173939,14.119587,8.594773,18.305834,8.797816,11.438010,9.274614,11.222065,9.837430,11.510650,9.704270,12.898645,10.751864,13.677691,10.622470,14.470992,0,-0.01818,0.00350,-0.02006,-0.01393,0.00891,-0.01052,0.00569,-0.00044,0.00001,0.09588,3.27737
1.505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.319061,113.638870,122.834610,119.174026,6.149072,15.716486,5.639766,18.172075,6.980651,16.989801,0,5.484672,11.567392,7.172117,14.108687,8.590733,18.291498,8.802039,11.428945,9.286678,11.215928,9.838456,11.507000,9.702926,12.896407,10.742092,13.685413,10.612450,14.477516,0,-0.01612,0.00432,-0.02128,-0.01192,0.00984,-0.01381,0.00503,0.00240,0.00029,0.07631,3.27744
1.506,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.250000,114.331154,123.426674,119.799316,6.160324,15.724549,5.641044,18.159761,7.172708,17.582018,0,5.485007,11.555262,7.170294,14.097789,8.586693,18.277161,8.806261,11.419878,9.298742,11.209791,9.839481,11.503349,9.701580,12.894170,10.732321,13.693137,10.602429,14.484040,0,-0.01993,0.00442,-0.02106,-0.01424,0.01481,-0.01624,0.00549,0.00124,0.00029,0.10997,3.27752
1.507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.127930,115.012932,124.029861,120.402962,6.170670,15.732477,5.641933,18.147261,7.341541,18.102789,0,5.485210,11.543145,7.168819,14.086911,8.583332,18.263809,8.810121,11.409946,9.309599,11.203216,9.840755,11.500126,9.700939,12.891967,10.722760,13.700779,10.592726,14.490762,0,-0.01873,0.00413,-0.02036,-0.01427,0.00666,-0.01178,0.00513,0.00393,-0.00014,0.11947,3.27760
1.508,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.624435,115.619125,124.713135,120.850815,6.174495,15.739432,5.640020,18.133417,7.343241,18.109390,0,5.484459,11.531137,7.169850,14.076183,8.584866,18.257544,8.811367,11.393792,9.311769,11.193482,9.843811,11.499979,9.705362,12.890011,10.714728,13.707834,10.585299,14.498905,0,-0.01815,0.00472,-0.02048,-0.01325,0.01264,-0.01288,0.00496,0.00060,-0.00029,0.08472,3.27767
1.509,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.120934,116.225327,125.396416,121.298676,6.178320,15.746387,5.638108,18.119574,7.344942,18.115992,0,5.483708,11.519128,7.170881,14.065456,8.586400,18.251276,8.812613,11.377638,9.313940,11.183749,9.846868,11.499832,9.709785,12.888055,10.706696,13.714890,10.577871,14.507049,0,-0.01957,0.00223,-0.02097,-0.01397,0.00734,-0.01222,0.00778,0.00286,0.00000,0.09173,3.27778
1.510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.617432,116.831528,126.079689,121.746536,6.182146,15.753344,5.636195,18.105730,7.346642,18.122593,0,5.482958,11.507119,7.171912,14.054729,8.587934,18.245010,8.813859,11.361484,9.316111,11.174016,9.849923,11.499684,9.714209,12.886099,10.698663,13.721945,10.570445,14.515193,0,-0.01759,0.00432,-0.02048,-0.01385,0.00828,-0.01305,0.00504,0.00231,0.00002,0.10002,3.27817
1.511,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.076508,117.445374,126.754318,122.203964,6.185847,15.760665,5.634533,18.092121,7.348569,18.129181,0,5.481997,11.495054,7.172750,14.043410,8.589256,18.237808,8.815500,11.346879,9.318693,11.164372,9.853096,11.499074,9.718545,12.884073,10.691290,13.729585,10.562936,14.522815,0,-0.02391,0.00321,-0.02094,-0.01330,0.00897,-0.01247,0.00613,0.00208,-0.00029,0.10933,3.27840
1.512,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.266289,118.114227,127.366745,122.730247,6.188651,15.770627,5.634672,18.080212,7.352129,18.135672,0,5.479526,11.482590,7.172201,14.027832,8.589057,18.223873,8.819983,11.343422,9.324239,11.155375,9.857103,11.495123,9.722255,12.881549,10.688667,13.741425,10.554834,14.526684,0,-0.04761,0.00316,-0.02135,-0.01397,0.00694,-0.01386,0.00541,0.00335,-0.00015,0.11250,3.27748
1.513,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.456070,118.783089,127.979179,123.256538,6.191455,15.780589,5.634812,18.068302,7.355689,18.142162,0,5.477055,11.470124,7.171651,14.012254,8.588858,18.209938,8.824467,11.339965,9.329784,11.146379,9.861112,11.491173,9.725965,12.879024,10.686044,13.753265,10.546733,14.530552,0,-0.01055,0.00381,-0.02051,-0.01262,0.00812,-0.00916,0.00560,0.00396,0.00001,0.09409,3.27671
1.514,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.645851,119.451942,128.591599,123.782822,6.194259,15.790551,5.634951,18.056393,7.359248,18.148651,0,5.474583,11.457660,7.171102,13.996675,8.588658,18.196003,8.828950,11.336509,9.335330,11.137383,9.865119,11.487223,9.729675,12.876499,10.683420,13.765105,10.538631,14.534421,0,-0.02050,0.00345,-0.02045,-0.01486,0.00994,-0.01231,0.00527,0.00366,-0.00014,0.08424,3.27701
1.515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.871864,120.120956,129.190018,124.309380,6.196738,15.800465,5.634782,18.043682,7.344639,18.103424,0,5.472446,11.445329,7.170401,13.981259,8.588908,18.181770,8.833111,11.332279,9.340933,11.128395,9.868526,11.483567,9.732768,12.874096,10.679618,13.776333,10.530497,14.538839,0,-0.01939,0.00330,-0.02074,-0.01319,0.01011,-0.01235,0.00571,0.00302,0.00000,0.11489,3.27727
1.516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.358643,120.791122,129.687561,124.837860,6.196884,15.810032,5.632391,18.025194,7.199279,17.685997,0,5.472712,11.433965,7.168609,13.967013,8.592392,18.165398,8.834951,11.322495,9.346951,11.119473,9.867611,11.482039,9.731418,12.872572,10.667329,13.783148,10.522118,14.547212,0,-0.01777,0.00417,-0.02100,-0.01315,0.00649,-0.01379,0.00633,0.00300,-0.00029,0.11404,3.27711
1.517,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.845413,121.461281,130.185104,125.366341,6.197029,15.819599,5.630000,18.006708,7.053919,17.268570,0,5.472978,11.422600,7.166816,13.952767,8.595876,18.149027,8.836791,11.312711,9.352969,11.110552,9.866694,11.480511,9.730067,12.871048,10.655041,13.789964,10.513740,14.555585,0,-0.01873,0.00361,-0.02374,-0.01375,0.00736,-0.01270,0.00392,0.00386,-0.00001,0.09846,3.27696
1.518,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.332191,122.131439,130.682632,125.894829,6.197174,15.829167,5.627609,17.988220,6.908559,16.851141,0,5.473244,11.411236,7.165024,13.938521,8.599360,18.132654,8.838632,11.302926,9.358987,11.101630,9.865779,11.478982,9.728717,12.869524,10.642752,13.796779,10.505361,14.563957,0,-0.01866,0.00387,-0.01898,-0.01353,0.01155,-0.01426,0.00578,-0.00459,0.00015,0.06732,3.27681
1.519,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.818031,122.770973,131.183746,126.404800,6.197631,15.838617,5.625815,17.970787,6.783522,16.492947,0,5.473703,11.400654,7.163578,13.924535,8.602698,18.116484,8.840608,11.293253,9.364362,11.092896,9.865119,11.477490,9.727764,12.868100,10.631342,13.803310,10.496931,14.572233,0,-0.01776,0.00275,-0.02061,-0.01329,-0.00768,-0.01246,0.00427,0.00731,0.00015,0.11250,3.27673
1.520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.297157,123.190102,131.710571,126.781593,6.200336,15.847222,5.628322,17.960938,6.804743,16.561029,0,5.475558,11.395701,7.164622,13.912409,8.604988,18.101749,8.843561,11.284383,9.365100,11.085518,9.866297,11.476262,9.729668,12.867400,10.626257,13.807800,10.488135,14.579813,0,-0.01977,0.00413,-0.02073,-0.01382,0.01432,-0.01264,0.00590,0.00368,0.00015,0.12112,3.27727
1.521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.776283,123.609222,132.237411,127.158394,6.203042,15.855827,5.630828,17.951088,6.825963,16.629110,0,5.477413,11.390750,7.165666,13.900284,8.607278,18.087015,8.846516,11.275513,9.365839,11.078140,9.867475,11.475033,9.731571,12.866699,10.621172,13.812289,10.479340,14.587394,0,-0.01862,0.00220,-0.02121,-0.01250,0.00779,-0.01180,0.00460,0.00274,0.00014,0.08417,3.27764
1.522,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.255409,124.028351,132.764236,127.535187,6.205747,15.864433,5.633334,17.941238,6.847183,16.697193,0,5.479268,11.385798,7.166710,13.888158,8.609568,18.072281,8.849469,11.266642,9.366578,11.070762,9.868652,11.473804,9.733475,12.865998,10.616087,13.816779,10.470545,14.594975,0,-0.01827,0.00402,-0.02071,-0.01339,0.00787,-0.01328,0.00455,0.00133,0.00015,0.09105,3.27681
1.523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.736794,124.445244,133.280090,127.895508,6.209475,15.873704,5.635105,17.931675,6.869079,16.766029,0,5.481367,11.380529,7.167754,13.876221,8.612040,18.057943,8.852386,11.258454,9.367437,11.063500,9.870036,11.472708,9.735608,12.865484,10.610746,13.821799,10.461978,14.602508,0,-0.01893,0.00438,-0.01960,-0.01391,0.00945,-0.01377,0.00611,0.00188,0.00000,0.09261,3.27614
1.524,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.234436,124.846092,133.716919,128.137283,6.220565,15.887763,5.631588,17.924175,6.895830,16.840284,0,5.485221,11.372982,7.168791,13.865640,8.615823,18.046473,8.855038,11.255182,9.369165,11.057079,9.872898,11.472558,9.739400,12.866311,10.603561,13.830641,10.455057,14.609698,0,-0.01946,0.00370,-0.02007,-0.01387,0.00772,-0.01396,0.00458,-0.00134,0.00044,0.11308,3.27683
1.525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.732086,125.246941,134.153763,128.379074,6.231655,15.901823,5.628070,17.916676,6.922582,16.914541,0,5.489075,11.365435,7.169829,13.855058,8.619606,18.035000,8.857688,11.251909,9.370893,11.050658,9.875760,11.472408,9.743192,12.867138,10.596376,13.839483,10.448137,14.616888,0,-0.01849,0.00698,-0.01837,-0.01381,0.00762,-0.01199,0.00420,0.00011,0.00015,0.10505,3.27740
1.526,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.229729,125.647797,134.590607,128.620850,6.242744,15.915883,5.624553,17.909176,6.949334,16.988798,0,5.492929,11.357887,7.170866,13.844477,8.623389,18.023529,8.860339,11.248636,9.372622,11.044237,9.878621,11.472260,9.746984,12.867966,10.589192,13.848325,10.441216,14.624079,0,0.03804,0.00189,-0.01862,-0.01318,0.00887,-0.01677,0.00573,0.00219,0.00000,0.09020,3.27710
1.527,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.734032,126.053719,134.992813,128.839783,6.254197,15.929082,5.621495,17.901134,6.974176,17.060913,0,5.496308,11.350702,7.171793,13.833926,8.627312,18.012598,8.863077,11.245231,9.374647,11.038161,9.881463,11.472323,9.750593,12.869105,10.582666,13.856940,10.434356,14.631048,0,-0.01140,-0.00253,-0.02014,-0.01376,0.00924,-0.01172,0.00523,0.00429,-0.00001,0.08094,3.27682
1.528,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.286217,126.496185,135.145813,128.894257,6.268258,15.936082,5.621743,17.889212,6.985275,17.117617,0,5.496267,11.346118,7.171921,13.823598,8.632240,18.005556,8.866450,11.240868,9.378810,11.034562,9.884163,11.473927,9.752889,12.872497,10.580884,13.863929,10.427924,14.636427,0,-0.01598,-0.00092,-0.02258,-0.01353,0.00875,-0.01218,0.00463,0.00251,0.00015,0.10729,3.27682
1.529,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.838394,126.938644,135.298798,128.948746,6.282320,15.943083,5.621992,17.877287,6.996375,17.174318,0,5.496227,11.341534,7.172049,13.813270,8.637168,17.998516,8.869823,11.236504,9.382974,11.030964,9.886862,11.475530,9.755185,12.875888,10.579102,13.870917,10.421493,14.641806,0,-0.02261,0.00265,-0.02014,-0.01316,0.00905,-0.01210,0.00753,0.00327,0.00015,0.10884,3.27683
1.530,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.390579,127.381111,135.451797,129.003220,6.296381,15.950083,5.622240,17.865364,7.007474,17.231022,0,5.496186,11.336949,7.172176,13.802942,8.642096,17.991474,8.873196,11.232141,9.387137,11.027366,9.889562,11.477133,9.757482,12.879280,10.577319,13.877906,10.415060,14.647183,0,-0.01790,0.00505,-0.02192,-0.01410,0.00887,-0.01353,0.00334,0.00340,0.00015,0.10535,3.27691
1.531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.985229,127.814728,135.570465,129.048386,6.309019,15.956825,5.622431,17.853479,7.017771,17.287800,0,5.496324,11.332268,7.171956,13.792424,8.646014,17.983925,8.876220,11.227953,9.391112,11.023735,9.892214,11.479177,9.759480,12.883029,10.575299,13.885016,10.408972,14.653245,0,-0.01686,0.00239,-0.02046,-0.01429,0.00897,-0.01133,0.00703,0.00282,0.00015,0.06706,3.27702
1.532,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.885544,128.184723,135.442154,129.026474,6.311415,15.961710,5.622209,17.841877,7.022287,17.345114,0,5.497748,11.326880,7.169232,13.780540,8.642667,17.972712,8.876737,11.225026,9.393735,11.019872,9.894531,11.484399,9.759329,12.889357,10.571568,13.893008,10.405354,14.664221,0,-0.01779,0.00290,-0.01863,-0.01301,0.00718,-0.01260,0.00533,0.00309,0.00001,0.09809,3.27740
1.533,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.785851,128.554703,135.313858,129.004547,6.313811,15.966594,5.621987,17.830276,7.026804,17.402430,0,5.499172,11.321492,7.166509,13.768656,8.639319,17.961498,8.877254,11.222100,9.396357,11.016008,9.896849,11.489620,9.759178,12.895684,10.567838,13.901000,10.401737,14.675196,0,-0.01719,0.00489,-0.02079,-0.01322,0.00910,-0.01116,0.00480,0.00491,0.00030,0.11144,3.27776
1.534,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.686165,128.924698,135.185547,128.982635,6.316208,15.971478,5.621765,17.818674,7.031321,17.459743,0,5.500596,11.316105,7.163786,13.756771,8.635972,17.950285,8.877769,11.219173,9.398978,11.012146,9.899166,11.494843,9.759028,12.902012,10.564108,13.908992,10.398119,14.686172,0,-0.01758,0.00427,-0.02047,-0.01440,0.00853,-0.01260,0.00641,0.00166,0.00001,0.09992,3.27791
1.535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.616081,129.303070,135.018890,128.915771,6.319039,15.976984,5.621562,17.807409,7.036612,17.515942,0,5.502015,11.311189,7.161460,13.745209,8.633365,17.939922,8.878656,11.216140,9.402567,11.009183,9.901853,11.500435,9.758658,12.908468,10.560759,13.916965,10.394470,14.696741,0,-0.01920,0.00387,-0.01989,-0.01347,0.00935,-0.01207,0.00376,-0.00018,-0.00014,0.09181,3.27801
1.536,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.759033,129.741852,134.576218,128.525452,6.325002,15.986957,5.621492,17.798561,7.047476,17.564112,0,5.503404,11.309662,7.161995,13.735965,8.636086,17.935680,8.882205,11.212336,9.413111,11.012703,9.907201,11.508698,9.756708,12.915858,10.560157,13.924806,10.390592,14.704394,0,-0.01898,0.00286,-0.02089,-0.01434,0.00817,-0.01311,0.00679,0.00258,0.00015,0.07617,3.27771
1.537,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.901985,130.180634,134.133545,128.135117,6.330965,15.996930,5.621423,17.789715,7.058342,17.612282,0,5.504792,11.308135,7.162530,13.726720,8.638809,17.931440,8.885754,11.208530,9.423655,11.016223,9.912550,11.516961,9.754758,12.923247,10.559555,13.932647,10.386714,14.712048,0,-0.01967,0.00249,-0.02236,-0.01400,0.00784,-0.01268,0.00338,0.00472,0.00015,0.10201,3.27744
1.538,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.044945,130.619400,133.690872,127.744789,6.336928,16.006903,5.621354,17.780867,7.069206,17.660452,0,5.506180,11.306608,7.163064,13.717476,8.641531,17.927198,8.889303,11.204726,9.434198,11.019743,9.917898,11.525224,9.752808,12.930637,10.558953,13.940487,10.382835,14.719701,0,-0.01830,0.00564,-0.02169,-0.01422,0.00828,-0.01363,0.00565,0.00244,0.00000,0.10527,3.27744
1.539,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.175728,131.088882,133.233765,127.358833,6.342471,16.016050,5.621038,17.771074,7.080701,17.709471,0,5.507169,11.304651,7.163003,13.707103,8.644034,17.922955,8.892354,11.200705,9.444647,11.022854,9.922856,11.533438,9.750456,12.938332,10.558279,13.948017,10.378875,14.726976,0,-0.01885,0.00522,-0.02089,-0.01378,0.00909,-0.01277,0.00542,0.00178,0.00000,0.09990,3.27740
1.540,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.218910,131.779312,132.672775,127.004349,6.344987,16.019257,5.618947,17.754480,7.096731,17.764601,0,5.505278,11.299592,7.158655,13.688608,8.644961,17.918682,8.891819,11.195126,9.454408,11.023015,9.925006,11.541302,9.745216,12.948224,10.557080,13.953305,10.374313,14.731537,0,-0.01938,0.00559,-0.01959,-0.01491,0.00933,-0.01239,0.00667,0.00317,0.00014,0.09403,3.27710
1.541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.262093,132.469742,132.111801,126.649857,6.347503,16.022465,5.616855,17.737888,7.112761,17.819731,0,5.503386,11.294532,7.154306,13.670115,8.645888,17.914410,8.891285,11.189547,9.464169,11.023176,9.927155,11.549167,9.739977,12.958116,10.555882,13.958594,10.369753,14.736097,0,-0.01960,0.00448,-0.02149,-0.01382,0.00958,-0.01349,0.00652,0.00217,0.00015,0.06457,3.27689
